Batch ID,Product,Line ID,Shift,Operator,Start Time,End Time,Ambient Temp (°C),Step No.,Process Step,Raw Materials (kg),Lot Number(s),Quantity Deviation (%),Equipment Used,Equipment ID/Model,Control Parameter,Setpoint Value,Measured Value,Unit,Tolerance Range,Alarm (Y/N),Alarm Type,SPC Status,Sensor Calibrated (Y/N),Energy Consumption (kWh),Maintenance Flag (Y/N),Operator Notes,Quality Check (Y/N)
BRE-042,Bread,Line-2,C,Op-202,2025-01-22 14:20:00,2025-01-22 14:40:00,21.0,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT9471, Water-LOT5086, Yeast-LOT6212",2.71,Dough Mixer,Diosna SP120,Dough Temp,26.0,25.9,°C,25 to 27,N,None,In Control,Y,7.65,N,Equipment stable,Y
BRE-042,Bread,Line-2,C,Op-202,2025-01-22 14:40:00,2025-01-22 15:00:00,21.0,3,Fermentation,Dough (1000),Dough-LOT7828,-3.73,Proofing Chamber,WP Bakery FER-200,Chamber Temp,32.0,30.5,°C,30 to 35,N,None,In Control,Y,7.23,N,Routine maintenance soon,Y
BRE-042,Bread,Line-2,C,Op-202,2025-01-22 14:40:00,2025-01-22 15:00:00,21.0,3,Fermentation,Dough (1000),Dough-LOT7828,-3.73,Proofing Chamber,WP Bakery FER-200,Relative Humidity,80.0,80.03,%,75 to 85,N,None,In Control,N,6.83,Y,Minor deviation corrected,Y
BRE-042,Bread,Line-2,C,Op-202,2025-01-22 15:00:00,2025-01-22 15:20:00,21.0,4,Baking,Fermented Dough (1000),Fermented Dough-LOT2820,-2.13,Industrial Oven,MIWE Aero,Oven Temp,230.0,235.7,°C,200 to 250,N,None,In Control,Y,8.08,N,Operator verified,Y
BRE-042,Bread,Line-2,C,Op-202,2025-01-22 15:00:00,2025-01-22 15:20:00,21.0,4,Baking,Fermented Dough (1000),Fermented Dough-LOT2820,-2.13,Industrial Oven,MIWE Aero,Baking Time,25.0,22.55,min,20 to 30,N,None,In Control,N,8.16,N,Sensor recalibrated,Y
BRE-043,Bread,Line-2,A,Op-404,2025-01-22 17:00:00,2025-01-22 17:20:00,25.1,1,Milling,Wheat (1000),Wheat-LOT2668,4.31,Roller Mill,Bühler MDDK,Roller Gap,0.3,0.3,mm,0.19999999999999998 to 0.4,N,None,In Control,N,7.03,N,Routine maintenance soon,Y
BRE-043,Bread,Line-2,A,Op-404,2025-01-22 17:00:00,2025-01-22 17:20:00,25.1,1,Milling,Wheat (1000),Wheat-LOT2668,4.31,Roller Mill,Bühler MDDK,Feed Rate,200.0,199.67,kg,190.0 to 210.0,N,None,In Control,N,7.73,N,Equipment stable,Y
BRE-043,Bread,Line-2,A,Op-404,2025-01-22 17:20:00,2025-01-22 17:40:00,25.1,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT9513, Water-LOT8884, Yeast-LOT1785",1.06,Dough Mixer,Diosna SP120,Rotation Speed,80.0,70.6,rpm,60 to 120,N,None,In Control,N,9.17,N,Adjustment required,Y
BRE-043,Bread,Line-2,A,Op-404,2025-01-22 17:20:00,2025-01-22 17:40:00,25.1,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT9513, Water-LOT8884, Yeast-LOT1785",1.06,Dough Mixer,Diosna SP120,Dough Temp,26.0,25.8,°C,25 to 27,N,None,In Control,Y,9.05,N,All normal,Y
BRE-043,Bread,Line-2,A,Op-404,2025-01-22 17:40:00,2025-01-22 18:00:00,25.1,3,Fermentation,Dough (1000),Dough-LOT5591,-2.55,Proofing Chamber,WP Bakery FER-200,Chamber Temp,32.0,31.9,°C,30 to 35,N,None,In Control,Y,7.71,N,Minor deviation corrected,Y
BRE-043,Bread,Line-2,A,Op-404,2025-01-22 17:40:00,2025-01-22 18:00:00,25.1,3,Fermentation,Dough (1000),Dough-LOT5591,-2.55,Proofing Chamber,WP Bakery FER-200,Relative Humidity,80.0,78.01,%,75 to 85,N,None,In Control,Y,6.61,N,Filter check done,Y
BRE-043,Bread,Line-2,A,Op-404,2025-01-22 18:00:00,2025-01-22 18:20:00,25.1,4,Baking,Fermented Dough (1000),Fermented Dough-LOT3881,2.34,Industrial Oven,MIWE Aero,Oven Temp,230.0,228.1,°C,200 to 250,N,None,In Control,N,8.8,N,Equipment stable,Y
BRE-043,Bread,Line-2,A,Op-404,2025-01-22 18:00:00,2025-01-22 18:20:00,25.1,4,Baking,Fermented Dough (1000),Fermented Dough-LOT3881,2.34,Industrial Oven,MIWE Aero,Baking Time,25.0,25.79,min,20 to 30,N,None,In Control,Y,7.95,N,Operator verified,Y
BRE-044,Bread,Line-2,A,Op-202,2025-01-23 10:00:00,2025-01-23 10:20:00,20.4,1,Milling,Wheat (1000),Wheat-LOT7094,0.41,Roller Mill,Bühler MDDK,Roller Gap,0.3,0.2,mm,0.19999999999999998 to 0.4,N,None,Out of Control,Y,7.06,N,Filter check done,Y
BRE-044,Bread,Line-2,A,Op-202,2025-01-23 10:00:00,2025-01-23 10:20:00,20.4,1,Milling,Wheat (1000),Wheat-LOT7094,0.41,Roller Mill,Bühler MDDK,Feed Rate,200.0,200.66,kg,190.0 to 210.0,N,None,In Control,Y,7.09,N,Adjustment required,Y
BRE-044,Bread,Line-2,A,Op-202,2025-01-23 10:20:00,2025-01-23 10:40:00,20.4,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT5480, Water-LOT2552, Yeast-LOT7581",-0.5,Dough Mixer,Diosna SP120,Rotation Speed,80.0,67.82,rpm,60 to 120,N,None,In Control,Y,8.05,N,All normal,Y
BRE-044,Bread,Line-2,A,Op-202,2025-01-23 10:20:00,2025-01-23 10:40:00,20.4,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT5480, Water-LOT2552, Yeast-LOT7581",-0.5,Dough Mixer,Diosna SP120,Dough Temp,26.0,26.3,°C,25 to 27,N,None,In Control,Y,7.64,N,Minor deviation corrected,Y
BRE-044,Bread,Line-2,A,Op-202,2025-01-23 10:40:00,2025-01-23 11:00:00,20.4,3,Fermentation,Dough (1000),Dough-LOT5623,0.38,Proofing Chamber,WP Bakery FER-200,Chamber Temp,32.0,31.6,°C,30 to 35,N,None,In Control,N,8.04,N,All normal,Y
BRE-044,Bread,Line-2,A,Op-202,2025-01-23 10:40:00,2025-01-23 11:00:00,20.4,3,Fermentation,Dough (1000),Dough-LOT5623,0.38,Proofing Chamber,WP Bakery FER-200,Relative Humidity,80.0,83.55,%,75 to 85,N,None,Out of Control,Y,8.93,N,Equipment stable,Y
BRE-044,Bread,Line-2,A,Op-202,2025-01-23 11:00:00,2025-01-23 11:20:00,20.4,4,Baking,Fermented Dough (1000),Fermented Dough-LOT1462,-0.32,Industrial Oven,MIWE Aero,Oven Temp,230.0,233.7,°C,200 to 250,N,None,In Control,Y,8.19,N,Sensor recalibrated,Y
BRE-044,Bread,Line-2,A,Op-202,2025-01-23 11:00:00,2025-01-23 11:20:00,20.4,4,Baking,Fermented Dough (1000),Fermented Dough-LOT1462,-0.32,Industrial Oven,MIWE Aero,Baking Time,25.0,27.19,min,20 to 30,N,None,In Control,Y,8.56,N,Routine maintenance soon,Y
BRE-045,Bread,Line-1,B,Op-303,2025-01-23 18:00:00,2025-01-23 18:20:00,23.5,1,Milling,Wheat (1000),Wheat-LOT6739,-1.65,Roller Mill,Bühler MDDK,Roller Gap,0.3,0.3,mm,0.19999999999999998 to 0.4,N,None,In Control,N,8.47,N,Adjustment required,Y
BRE-045,Bread,Line-1,B,Op-303,2025-01-23 18:00:00,2025-01-23 18:20:00,23.5,1,Milling,Wheat (1000),Wheat-LOT6739,-1.65,Roller Mill,Bühler MDDK,Feed Rate,200.0,199.73,kg,190.0 to 210.0,N,None,In Control,Y,8.26,N,Equipment stable,Y
BRE-045,Bread,Line-1,B,Op-303,2025-01-23 18:20:00,2025-01-23 18:40:00,23.5,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT7265, Water-LOT9498, Yeast-LOT6663",-6.19,Dough Mixer,Diosna SP120,Rotation Speed,80.0,96.84,rpm,60 to 120,N,None,In Control,N,8.77,N,Sensor recalibrated,Y
BRE-045,Bread,Line-1,B,Op-303,2025-01-23 18:20:00,2025-01-23 18:40:00,23.5,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT7265, Water-LOT9498, Yeast-LOT6663",-6.19,Dough Mixer,Diosna SP120,Dough Temp,26.0,26.6,°C,25 to 27,N,None,In Control,Y,9.32,Y,All normal,Y
BRE-045,Bread,Line-1,B,Op-303,2025-01-23 18:40:00,2025-01-23 19:00:00,23.5,3,Fermentation,Dough (1000),Dough-LOT5197,0.83,Proofing Chamber,WP Bakery FER-200,Chamber Temp,32.0,33.7,°C,30 to 35,N,None,In Control,Y,5.92,N,Routine maintenance soon,Y
BRE-045,Bread,Line-1,B,Op-303,2025-01-23 18:40:00,2025-01-23 19:00:00,23.5,3,Fermentation,Dough (1000),Dough-LOT5197,0.83,Proofing Chamber,WP Bakery FER-200,Relative Humidity,80.0,84.63,%,75 to 85,N,None,Out of Control,Y,6.32,N,Sensor recalibrated,Y
BRE-045,Bread,Line-1,B,Op-303,2025-01-23 19:00:00,2025-01-23 19:20:00,23.5,4,Baking,Fermented Dough (1000),Fermented Dough-LOT6326,-3.73,Industrial Oven,MIWE Aero,Oven Temp,230.0,224.1,°C,200 to 250,N,None,In Control,Y,7.89,N,All normal,Y
BRE-045,Bread,Line-1,B,Op-303,2025-01-23 19:00:00,2025-01-23 19:20:00,23.5,4,Baking,Fermented Dough (1000),Fermented Dough-LOT6326,-3.73,Industrial Oven,MIWE Aero,Baking Time,25.0,21.95,min,20 to 30,N,None,In Control,N,7.76,N,All normal,Y
BRE-046,Bread,Line-2,B,Op-202,2025-01-24 15:00:00,2025-01-24 15:20:00,21.1,1,Milling,Wheat (1000),Wheat-LOT3068,-1.44,Roller Mill,Bühler MDDK,Roller Gap,0.3,0.3,mm,0.19999999999999998 to 0.4,N,None,In Control,Y,8.13,N,Filter check done,Y
BRE-046,Bread,Line-2,B,Op-202,2025-01-24 15:00:00,2025-01-24 15:20:00,21.1,1,Milling,Wheat (1000),Wheat-LOT3068,-1.44,Roller Mill,Bühler MDDK,Feed Rate,200.0,200.67,kg,190.0 to 210.0,N,None,In Control,N,8.67,N,All normal,Y
BRE-046,Bread,Line-2,B,Op-202,2025-01-24 15:20:00,2025-01-24 15:40:00,21.1,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT4192, Water-LOT5688, Yeast-LOT5700",-0.27,Dough Mixer,Diosna SP120,Rotation Speed,80.0,80.65,rpm,60 to 120,N,None,In Control,Y,8.58,N,Sensor recalibrated,Y
BRE-046,Bread,Line-2,B,Op-202,2025-01-24 15:20:00,2025-01-24 15:40:00,21.1,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT4192, Water-LOT5688, Yeast-LOT5700",-0.27,Dough Mixer,Diosna SP120,Dough Temp,26.0,26.2,°C,25 to 27,N,None,In Control,N,8.54,N,Filter check done,Y
BRE-046,Bread,Line-2,B,Op-202,2025-01-24 15:40:00,2025-01-24 16:00:00,21.1,3,Fermentation,Dough (1000),Dough-LOT4233,3.75,Proofing Chamber,WP Bakery FER-200,Chamber Temp,32.0,33.4,°C,30 to 35,N,None,In Control,N,6.2,N,Equipment stable,Y
BRE-046,Bread,Line-2,B,Op-202,2025-01-24 15:40:00,2025-01-24 16:00:00,21.1,3,Fermentation,Dough (1000),Dough-LOT4233,3.75,Proofing Chamber,WP Bakery FER-200,Relative Humidity,80.0,78.22,%,75 to 85,N,None,In Control,Y,6.21,N,Equipment stable,Y
BRE-046,Bread,Line-2,B,Op-202,2025-01-24 16:00:00,2025-01-24 16:20:00,21.1,4,Baking,Fermented Dough (1000),Fermented Dough-LOT6299,1.55,Industrial Oven,MIWE Aero,Oven Temp,230.0,225.0,°C,200 to 250,N,None,In Control,Y,7.4,N,Sensor recalibrated,Y
BRE-046,Bread,Line-2,B,Op-202,2025-01-24 16:00:00,2025-01-24 16:20:00,21.1,4,Baking,Fermented Dough (1000),Fermented Dough-LOT6299,1.55,Industrial Oven,MIWE Aero,Baking Time,25.0,23.45,min,20 to 30,N,None,In Control,Y,6.09,N,Sensor recalibrated,Y
BRE-047,Bread,Line-2,C,Op-404,2025-01-24 10:00:00,2025-01-24 10:20:00,18.5,1,Milling,Wheat (1000),Wheat-LOT2986,-3.34,Roller Mill,Bühler MDDK,Roller Gap,0.3,0.3,mm,0.19999999999999998 to 0.4,N,None,In Control,Y,8.98,N,Routine maintenance soon,Y
BRE-047,Bread,Line-2,C,Op-404,2025-01-24 10:00:00,2025-01-24 10:20:00,18.5,1,Milling,Wheat (1000),Wheat-LOT2986,-3.34,Roller Mill,Bühler MDDK,Feed Rate,200.0,202.41,kg,190.0 to 210.0,N,None,In Control,Y,8.02,N,Operator verified,Y
BRE-047,Bread,Line-2,C,Op-404,2025-01-24 10:20:00,2025-01-24 10:40:00,18.5,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT6819, Water-LOT2868, Yeast-LOT9772",-1.43,Dough Mixer,Diosna SP120,Rotation Speed,80.0,76.62,rpm,60 to 120,N,None,In Control,Y,7.81,N,Routine maintenance soon,Y
BRE-047,Bread,Line-2,C,Op-404,2025-01-24 10:20:00,2025-01-24 10:40:00,18.5,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT6819, Water-LOT2868, Yeast-LOT9772",-1.43,Dough Mixer,Diosna SP120,Dough Temp,26.0,25.9,°C,25 to 27,N,None,In Control,Y,8.3,N,Filter check done,Y
BRE-047,Bread,Line-2,C,Op-404,2025-01-24 10:40:00,2025-01-24 11:00:00,18.5,3,Fermentation,Dough (1000),Dough-LOT6430,1.29,Proofing Chamber,WP Bakery FER-200,Chamber Temp,32.0,31.7,°C,30 to 35,N,None,In Control,N,9.05,N,Minor deviation corrected,Y
BRE-047,Bread,Line-2,C,Op-404,2025-01-24 10:40:00,2025-01-24 11:00:00,18.5,3,Fermentation,Dough (1000),Dough-LOT6430,1.29,Proofing Chamber,WP Bakery FER-200,Relative Humidity,80.0,79.88,%,75 to 85,N,None,In Control,Y,8.54,N,Filter check done,Y
BRE-047,Bread,Line-2,C,Op-404,2025-01-24 11:00:00,2025-01-24 11:20:00,18.5,4,Baking,Fermented Dough (1000),Fermented Dough-LOT7252,0.88,Industrial Oven,MIWE Aero,Oven Temp,230.0,225.8,°C,200 to 250,N,None,In Control,N,8.23,N,All normal,Y
BRE-047,Bread,Line-2,C,Op-404,2025-01-24 11:00:00,2025-01-24 11:20:00,18.5,4,Baking,Fermented Dough (1000),Fermented Dough-LOT7252,0.88,Industrial Oven,MIWE Aero,Baking Time,25.0,24.97,min,20 to 30,N,None,In Control,N,8.71,N,Sensor recalibrated,Y
BRE-048,Bread,Line-3,C,Op-202,2025-01-25 06:00:00,2025-01-25 06:20:00,21.8,1,Milling,Wheat (1000),Wheat-LOT1198,0.71,Roller Mill,Bühler MDDK,Roller Gap,0.3,0.3,mm,0.19999999999999998 to 0.4,N,None,In Control,N,8.62,N,Filter check done,Y
BRE-048,Bread,Line-3,C,Op-202,2025-01-25 06:00:00,2025-01-25 06:20:00,21.8,1,Milling,Wheat (1000),Wheat-LOT1198,0.71,Roller Mill,Bühler MDDK,Feed Rate,200.0,204.35,kg,190.0 to 210.0,N,None,In Control,Y,9.41,N,Adjustment required,Y
BRE-048,Bread,Line-3,C,Op-202,2025-01-25 06:20:00,2025-01-25 06:40:00,21.8,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT5188, Water-LOT8265, Yeast-LOT3652",1.37,Dough Mixer,Diosna SP120,Rotation Speed,80.0,74.61,rpm,60 to 120,N,None,In Control,Y,7.82,N,Adjustment required,Y
BRE-048,Bread,Line-3,C,Op-202,2025-01-25 06:20:00,2025-01-25 06:40:00,21.8,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT5188, Water-LOT8265, Yeast-LOT3652",1.37,Dough Mixer,Diosna SP120,Dough Temp,26.0,25.7,°C,25 to 27,N,None,In Control,Y,7.95,N,Equipment stable,Y
BRE-048,Bread,Line-3,C,Op-202,2025-01-25 06:40:00,2025-01-25 07:00:00,21.8,3,Fermentation,Dough (1000),Dough-LOT5098,0.74,Proofing Chamber,WP Bakery FER-200,Chamber Temp,32.0,31.4,°C,30 to 35,N,None,In Control,N,7.72,Y,Equipment stable,Y
BRE-048,Bread,Line-3,C,Op-202,2025-01-25 06:40:00,2025-01-25 07:00:00,21.8,3,Fermentation,Dough (1000),Dough-LOT5098,0.74,Proofing Chamber,WP Bakery FER-200,Relative Humidity,80.0,78.03,%,75 to 85,N,None,In Control,Y,7.87,N,Adjustment required,Y
BRE-048,Bread,Line-3,C,Op-202,2025-01-25 07:00:00,2025-01-25 07:20:00,21.8,4,Baking,Fermented Dough (1000),Fermented Dough-LOT6087,-4.16,Industrial Oven,MIWE Aero,Oven Temp,230.0,217.4,°C,200 to 250,N,None,In Control,Y,7.68,N,Minor deviation corrected,Y
BRE-048,Bread,Line-3,C,Op-202,2025-01-25 07:00:00,2025-01-25 07:20:00,21.8,4,Baking,Fermented Dough (1000),Fermented Dough-LOT6087,-4.16,Industrial Oven,MIWE Aero,Baking Time,25.0,24.43,min,20 to 30,N,None,In Control,Y,8.98,N,Routine maintenance soon,Y
BRE-049,Bread,Line-1,B,Op-404,2025-01-25 09:00:00,2025-01-25 09:20:00,23.6,1,Milling,Wheat (1000),Wheat-LOT6393,0.43,Roller Mill,Bühler MDDK,Roller Gap,0.3,0.2,mm,0.19999999999999998 to 0.4,N,None,Out of Control,Y,6.3,N,Operator verified,Y
BRE-049,Bread,Line-1,B,Op-404,2025-01-25 09:00:00,2025-01-25 09:20:00,23.6,1,Milling,Wheat (1000),Wheat-LOT6393,0.43,Roller Mill,Bühler MDDK,Feed Rate,200.0,202.13,kg,190.0 to 210.0,N,None,In Control,Y,7.2,N,Operator verified,Y
BRE-049,Bread,Line-1,B,Op-404,2025-01-25 09:20:00,2025-01-25 09:40:00,23.6,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT4236, Water-LOT5752, Yeast-LOT6263",-4.67,Dough Mixer,Diosna SP120,Rotation Speed,80.0,93.66,rpm,60 to 120,N,None,In Control,N,6.27,N,Equipment stable,Y
BRE-049,Bread,Line-1,B,Op-404,2025-01-25 09:20:00,2025-01-25 09:40:00,23.6,2,Mixing,"Flour (600), Water (350), Yeast (20)","Flour-LOT4236, Water-LOT5752, Yeast-LOT6263",-4.67,Dough Mixer,Diosna SP120,Dough Temp,26.0,26.3,°C,25 to 27,N,None,In Control,N,6.08,N,Sensor recalibrated,Y
BRE-049,Bread,Line-1,B,Op-404,2025-01-25 09:40:00,2025-01-25 10:00:00,23.6,3,Fermentation,Dough (1000),Dough-LOT3431,-0.12,Proofing Chamber,WP Bakery FER-200,Chamber Temp,32.0,31.0,°C,30 to 35,N,None,In Control,N,6.55,N,Sensor recalibrated,Y
BRE-049,Bread,Line-1,B,Op-404,2025-01-25 09:40:00,2025-01-25 10:00:00,23.6,3,Fermentation,Dough (1000),Dough-LOT3431,-0.12,Proofing Chamber,WP Bakery FER-200,Relative Humidity,80.0,82.58,%,75 to 85,N,None,In Control,Y,7.16,N,Equipment stable,Y
BRE-049,Bread,Line-1,B,Op-404,2025-01-25 10:00:00,2025-01-25 10:20:00,23.6,4,Baking,Fermented Dough (1000),Fermented Dough-LOT4864,1.66,Industrial Oven,MIWE Aero,Oven Temp,230.0,223.3,°C,200 to 250,N,None,In Control,N,7.69,N,Filter check done,Y
BRE-049,Bread,Line-1,B,Op-404,2025-01-25 10:00:00,2025-01-25 10:20:00,23.6,4,Baking,Fermented Dough (1000),Fermented Dough-LOT4864,1.66,Industrial Oven,MIWE Aero,Baking Time,25.0,24.02,min,20 to 30,N,None,In Control,N,7.98,N,Routine maintenance soon,Y
YOG-000,Yogurt,Line-2,C,Op-404,2025-01-26 06:00:00,2025-01-26 06:20:00,24.0,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4387,-2.37,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,94.1,°C,90 to 100,N,None,In Control,N,7.95,N,Sensor recalibrated,Y
YOG-000,Yogurt,Line-2,C,Op-404,2025-01-26 06:00:00,2025-01-26 06:20:00,24.0,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4387,-2.37,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.37,min,4 to 6,N,None,In Control,N,6.88,N,Filter check done,Y
YOG-000,Yogurt,Line-2,C,Op-404,2025-01-26 06:20:00,2025-01-26 06:35:00,24.0,2,Homogenization,Milk Mix (1000),Milk Mix-LOT6668,-0.16,Homogenizer,APV Gaulin,Pressure,200.0,212.4,bar,170 to 230,N,None,In Control,N,6.62,N,Equipment stable,Y
YOG-000,Yogurt,Line-2,C,Op-404,2025-01-26 06:35:00,2025-01-26 06:55:00,24.0,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT1317,-0.74,Fermentation Tank,Alfa Laval,Temp,43.0,44.1,°C,40 to 46,N,None,In Control,N,7.77,N,Routine maintenance soon,Y
YOG-000,Yogurt,Line-2,C,Op-404,2025-01-26 06:35:00,2025-01-26 06:55:00,24.0,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT1317,-0.74,Fermentation Tank,Alfa Laval,Time,240.0,230.4,min,210 to 270,N,None,In Control,N,8.43,N,Filter check done,Y
YOG-000,Yogurt,Line-2,C,Op-404,2025-01-26 06:55:00,2025-01-26 07:10:00,24.0,4,Cooling,Yogurt (1000),Yogurt-LOT3561,-0.82,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.9,°C,5 to 10,N,None,In Control,N,4.44,N,Filter check done,Y
YOG-001,Yogurt,Line-3,B,Op-404,2025-01-26 12:00:00,2025-01-26 12:20:00,21.0,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5066,-1.43,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,92.0,°C,90 to 100,N,None,In Control,N,8.95,N,Operator verified,Y
YOG-001,Yogurt,Line-3,B,Op-404,2025-01-26 12:00:00,2025-01-26 12:20:00,21.0,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5066,-1.43,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.76,min,4 to 6,N,None,In Control,N,9.19,N,Routine maintenance soon,Y
YOG-001,Yogurt,Line-3,B,Op-404,2025-01-26 12:20:00,2025-01-26 12:35:00,21.0,2,Homogenization,Milk Mix (1000),Milk Mix-LOT9926,-0.6,Homogenizer,APV Gaulin,Pressure,200.0,211.3,bar,170 to 230,N,None,In Control,N,4.33,N,Minor deviation corrected,Y
YOG-001,Yogurt,Line-3,B,Op-404,2025-01-26 12:35:00,2025-01-26 12:55:00,21.0,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT5611,-0.38,Fermentation Tank,Alfa Laval,Temp,43.0,42.8,°C,40 to 46,N,None,In Control,N,6.12,N,Equipment stable,Y
YOG-001,Yogurt,Line-3,B,Op-404,2025-01-26 12:35:00,2025-01-26 12:55:00,21.0,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT5611,-0.38,Fermentation Tank,Alfa Laval,Time,240.0,235.02,min,210 to 270,N,None,In Control,Y,6.95,N,Operator verified,Y
YOG-001,Yogurt,Line-3,B,Op-404,2025-01-26 12:55:00,2025-01-26 13:10:00,21.0,4,Cooling,Yogurt (1000),Yogurt-LOT9910,1.63,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.9,°C,5 to 10,N,None,In Control,Y,4.34,N,Sensor recalibrated,Y
YOG-002,Yogurt,Line-1,C,Op-101,2025-01-27 12:00:00,2025-01-27 12:20:00,19.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4390,-0.99,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,94.1,°C,90 to 100,N,None,In Control,Y,6.78,N,Equipment stable,Y
YOG-002,Yogurt,Line-1,C,Op-101,2025-01-27 12:00:00,2025-01-27 12:20:00,19.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4390,-0.99,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.4,min,4 to 6,N,None,In Control,Y,7.34,N,Filter check done,Y
YOG-002,Yogurt,Line-1,C,Op-101,2025-01-27 12:20:00,2025-01-27 12:35:00,19.3,2,Homogenization,Milk Mix (1000),Milk Mix-LOT4433,-0.25,Homogenizer,APV Gaulin,Pressure,200.0,207.8,bar,170 to 230,N,None,In Control,N,4.56,N,Equipment stable,Y
YOG-002,Yogurt,Line-1,C,Op-101,2025-01-27 12:35:00,2025-01-27 12:55:00,19.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8108,1.36,Fermentation Tank,Alfa Laval,Temp,43.0,40.7,°C,40 to 46,N,None,Out of Control,Y,7.57,N,Filter check done,Y
YOG-002,Yogurt,Line-1,C,Op-101,2025-01-27 12:35:00,2025-01-27 12:55:00,19.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8108,1.36,Fermentation Tank,Alfa Laval,Time,240.0,219.88,min,210 to 270,N,None,In Control,Y,8.47,N,Equipment stable,Y
YOG-002,Yogurt,Line-1,C,Op-101,2025-01-27 12:55:00,2025-01-27 13:10:00,19.3,4,Cooling,Yogurt (1000),Yogurt-LOT7100,1.48,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.5,°C,5 to 10,N,None,In Control,N,5.35,N,Adjustment required,Y
YOG-003,Yogurt,Line-2,B,Op-101,2025-01-27 06:00:00,2025-01-27 06:20:00,20.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT2996,0.82,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,96.3,°C,90 to 100,N,None,In Control,Y,7.47,N,Equipment stable,Y
YOG-003,Yogurt,Line-2,B,Op-101,2025-01-27 06:00:00,2025-01-27 06:20:00,20.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT2996,0.82,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.13,min,4 to 6,N,None,In Control,Y,7.35,N,Routine maintenance soon,Y
YOG-003,Yogurt,Line-2,B,Op-101,2025-01-27 06:20:00,2025-01-27 06:35:00,20.3,2,Homogenization,Milk Mix (1000),Milk Mix-LOT7211,-0.66,Homogenizer,APV Gaulin,Pressure,200.0,202.2,bar,170 to 230,N,None,In Control,N,4.88,N,Adjustment required,Y
YOG-003,Yogurt,Line-2,B,Op-101,2025-01-27 06:35:00,2025-01-27 06:55:00,20.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3481,-1.32,Fermentation Tank,Alfa Laval,Temp,43.0,42.9,°C,40 to 46,N,None,In Control,Y,7.66,N,Filter check done,Y
YOG-003,Yogurt,Line-2,B,Op-101,2025-01-27 06:35:00,2025-01-27 06:55:00,20.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3481,-1.32,Fermentation Tank,Alfa Laval,Time,240.0,247.71,min,210 to 270,N,None,In Control,N,8.13,N,Sensor recalibrated,Y
YOG-003,Yogurt,Line-2,B,Op-101,2025-01-27 06:55:00,2025-01-27 07:10:00,20.3,4,Cooling,Yogurt (1000),Yogurt-LOT7721,-0.33,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,9.6,°C,5 to 10,N,None,Out of Control,Y,6.54,N,Sensor recalibrated,Y
YOG-004,Yogurt,Line-3,B,Op-202,2025-01-28 07:00:00,2025-01-28 07:20:00,23.7,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT9425,3.22,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,98.1,°C,90 to 100,N,None,In Control,N,7.44,N,Filter check done,Y
